City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1045,Porto-Vecchio,FR,41.591,9.2795,63.93,88,0,1.14,clear sky
1046,Halifax,CA,44.6453,-63.5724,55.29,51,77,11.5,broken clouds
1047,Buchanan,LR,5.8808,-10.0467,77.58,89,100,5.35,overcast clouds
1048,Yizheng,CN,24.6706,103.4296,55.62,97,8,3.02,clear sky
1049,Dovbysh,UA,50.3733,27.9874,55.56,73,84,4.9,broken clouds
1050,Ocampo,MX,21.65,-101.5,85.6,12,56,10.96,broken clouds
1051,Tame,CO,6.461,-71.73,80.37,76,85,5.77,overcast clouds
1052,Preobrazheniye,RU,42.9019,133.9064,43.29,56,27,6.46,scattered clouds
1053,Korgen,NO,66.0771,13.8153,37.53,99,100,5.64,light rain
1054,Svetlaya,RU,46.5389,138.3297,41.68,65,52,7.05,broken clouds
1055,Jizan,SA,17.3333,42.6667,86.94,67,2,3.58,clear sky
1056,Waddan,LY,29.1614,16.139,71.85,36,0,17.78,clear sky
1057,Nadym,RU,65.5333,72.5167,35.24,100,100,11.54,overcast clouds
1058,Sumbe,AO,-11.2061,13.8437,76.51,89,0,6.76,clear sky
1059,Key Largo,US,25.0865,-80.4473,93.0,54,1,17.96,clear sky
1060,Manbij,SY,36.5281,37.9549,62.53,52,19,8.39,few clouds
1061,Orocue,CO,4.7912,-71.3354,84.76,66,94,6.89,overcast clouds
1062,Luena,AO,-11.7833,19.9167,68.49,58,80,4.29,broken clouds
1063,Kemijarvi,FI,66.7131,27.4306,33.44,75,97,5.01,overcast clouds
1064,Lubango,AO,-14.9172,13.4925,60.53,46,0,3.58,clear sky
1065,Saint-Joseph,RE,-21.3667,55.6167,70.18,81,19,7.63,few clouds
1066,San Lazaro,BZ,18.0387,-88.6622,99.61,38,60,9.69,broken clouds
1067,San Blas,MX,21.5167,-105.2667,102.09,59,83,8.43,broken clouds
1068,Ust-Maya,RU,60.4167,134.5333,40.57,86,100,8.37,overcast clouds
1069,Pathein,MM,16.7833,94.7333,79.25,87,100,3.71,overcast clouds
1070,Oyem,GA,1.5995,11.5793,69.71,98,100,2.13,light rain
1071,Pangody,RU,65.85,74.4859,34.27,100,100,12.15,overcast clouds
1072,Chaoyang,CN,41.5703,120.4586,46.98,63,0,3.89,clear sky
1073,Santa Cruz,BO,-17.8,-63.1667,87.26,42,20,16.11,few clouds
1074,Orel-Izumrud,RU,43.4583,39.9244,53.62,82,75,4.47,broken clouds
1075,Popondetta,PG,-8.7537,148.2534,74.73,87,96,2.89,overcast clouds
1076,Crixas,BR,-14.5489,-49.9692,86.97,48,57,5.12,broken clouds
1077,Oudtshoorn,ZA,-33.5907,22.2014,52.16,73,71,1.63,broken clouds
1078,Angoram,PG,-4.0625,144.0661,74.55,99,98,2.15,heavy intensity rain
1079,Izhma,RU,65.0083,53.9113,48.06,81,84,9.44,broken clouds
1080,Polunochnoye,RU,60.8697,60.4153,43.27,74,10,4.61,clear sky
1081,Olawa,PL,50.9466,17.2926,62.49,87,52,5.97,broken clouds
1082,Salinopolis,BR,-0.6136,-47.3561,76.21,92,100,2.42,overcast clouds
1083,Alegrete,BR,-29.7831,-55.7919,70.79,75,83,4.29,broken clouds
1084,Valle De San Juan,CO,4.1987,-75.1173,89.78,65,33,4.92,scattered clouds
1085,Krasnyy Chikoy,RU,50.3643,108.7512,37.49,98,100,6.85,light rain
1086,Waingapu,ID,-9.6567,120.2641,78.8,82,19,10.49,few clouds
1087,Khudumelapye,BW,-23.8833,24.75,57.4,33,0,10.49,clear sky
1088,Beidao,CN,34.5686,105.8933,51.51,91,100,0.69,overcast clouds
1089,Nabire,ID,-3.3667,135.4833,77.23,90,76,3.04,broken clouds
1090,Buraydah,SA,26.326,43.975,81.05,15,10,8.86,clear sky
1091,Bida,NG,9.0833,6.0167,80.02,67,100,15.86,light rain
1092,Grand-Santi,GF,4.25,-54.3833,83.86,72,58,3.6,broken clouds
1093,Skibotn,NO,69.3913,20.2679,30.76,93,93,4.18,light snow
1094,Comodoro Rivadavia,AR,-45.8667,-67.5,66.06,24,20,21.85,few clouds
1095,Lerwick,GB,60.1545,-1.1494,48.2,87,100,20.2,overcast clouds
1096,Vaitape,PF,-16.5167,-151.75,81.99,76,3,11.83,light rain
1097,Varzelandia,BR,-15.7014,-44.0275,79.02,43,100,4.85,overcast clouds
1098,Mount Pleasant,US,32.7941,-79.8626,71.01,58,100,9.22,overcast clouds
1099,Linqiong,CN,30.4159,103.4609,67.82,97,100,14.76,light rain
1100,Port-Gentil,GA,-0.7193,8.7815,82.36,83,40,5.75,scattered clouds
1101,Fergus Falls,US,46.283,-96.0776,63.66,78,75,18.41,broken clouds
1102,Alta Floresta,BR,-9.8756,-56.0861,91.22,55,40,6.91,scattered clouds
1103,Schoneiche,DE,52.4667,13.6833,58.21,55,0,6.91,clear sky
1104,Arcachon,FR,44.5875,-1.0519,70.12,59,0,8.05,clear sky
1105,Puerto Baquerizo Moreno,EC,-0.9,-89.6,81.59,65,40,21.85,scattered clouds
1106,Cavalcante,BR,-13.7975,-47.4583,78.73,51,84,3.69,broken clouds
1107,Svobodnyy,RU,51.4,128.1333,42.71,45,23,8.05,few clouds
1108,Freeport,US,40.6576,-73.5832,61.41,39,20,19.57,few clouds
1109,Punta De Bombon,PE,-17.1717,-71.7931,68.5,76,24,10.27,few clouds
1110,Roma,US,43.2128,-75.4557,67.57,25,0,10.36,clear sky
1111,Suwalki,PL,54.1118,22.9309,43.18,75,99,7.02,overcast clouds
1112,Mumbwa,ZM,-14.9783,27.0619,70.02,51,85,4.16,overcast clouds
1113,Tatawin,TN,32.9297,10.4518,67.33,46,45,5.32,scattered clouds
1114,Carrick-On-Suir,IE,52.3492,-7.4131,57.43,92,72,7.14,broken clouds
1115,Merke,KZ,42.8728,73.1786,63.43,52,0,5.55,clear sky
1116,Fukuma,JP,33.7667,130.4667,60.3,73,62,10.92,broken clouds
1117,Makurdi,NG,7.7411,8.5121,87.85,54,100,6.29,overcast clouds
1118,Luklukan,PH,14.3254,122.7124,78.98,88,19,7.81,few clouds
1119,Hadishahr,AZ,38.8431,45.6635,54.09,76,38,0.22,scattered clouds
1120,Troitskoye,RU,52.9821,84.6757,40.12,45,96,3.2,overcast clouds
1121,Cam Ranh,VN,11.9214,109.1591,78.76,89,40,4.61,scattered clouds
1122,Saint Albans,GB,51.75,-0.3333,56.44,68,27,6.91,scattered clouds
1123,Bereda,ES,43.2686,-7.5406,53.06,85,100,4.03,overcast clouds
1124,Rundu,NA,-17.9333,19.7667,64.29,29,0,3.83,clear sky
1125,Uspenka,UA,48.3903,39.1619,50.61,50,38,1.77,scattered clouds
1126,Barra Do Bugres,BR,-15.0725,-57.1811,87.96,39,65,2.15,broken clouds
1127,Albanel,CA,48.8832,-72.4487,60.78,18,5,2.3,clear sky
1128,Birjand,IR,32.8663,59.2211,73.87,23,40,23.02,sand
1129,Skibbereen,IE,51.55,-9.2667,56.1,93,98,9.98,overcast clouds
1130,Requena,ES,39.4883,-1.1004,57.52,66,54,5.68,broken clouds
1131,Tarut,SA,26.5733,50.0369,79.0,42,0,14.72,clear sky
1132,Oum Hadjer,TD,13.2954,19.6966,95.94,17,45,3.56,scattered clouds
1133,Tramore,IE,52.1624,-7.1524,55.72,80,40,12.66,scattered clouds
1134,Swellendam,ZA,-34.0226,20.4417,56.08,78,53,0.34,broken clouds
1135,Tomari,RU,47.7658,142.0683,35.01,98,100,9.64,light snow
1136,Nueva Loja,EC,0.0847,-76.8828,75.22,94,75,4.61,moderate rain
1137,Jagdalpur,IN,19.0667,82.0333,75.99,59,10,4.41,clear sky
1138,Saint-Marc,HT,19.1082,-72.6938,84.99,57,21,9.53,few clouds
1139,Genhe,CN,50.7833,121.5167,41.79,37,39,4.74,scattered clouds
1140,Dhidhdhoo,MV,6.8833,73.1,84.56,71,100,17.34,overcast clouds
1141,Ocean City,US,39.2776,-74.5746,52.05,56,100,24.0,overcast clouds
1142,Kankon,IN,15.0167,74.0167,82.45,82,100,9.04,overcast clouds
1143,Key West,US,24.5557,-81.7826,89.6,62,40,11.5,scattered clouds
1144,Minna,NG,9.6139,6.5569,89.31,58,0,12.66,moderate rain
1145,Saraland,US,30.8207,-88.0706,88.41,49,4,4.25,clear sky
1146,Yendi,GH,9.4427,-0.0099,85.66,54,15,9.22,few clouds
1147,Maniitsoq,GL,65.4167,-52.9,33.01,82,30,16.71,scattered clouds
1148,Soure,BR,-0.7167,-48.5233,76.35,92,100,7.72,overcast clouds
1149,Lobito,AO,-12.3481,13.5456,75.76,86,5,4.09,clear sky
1150,Santiago De Cuba,CU,20.0247,-75.8219,84.74,58,1,7.0,clear sky
1151,Mitsamiouli,KM,-11.3847,43.2844,81.25,77,21,5.44,light rain
1152,Mubi,NG,10.2676,13.2644,90.7,33,100,1.28,overcast clouds
1153,Kalmunai,LK,7.4167,81.8167,81.97,81,100,7.07,moderate rain
1154,Piacabucu,BR,-10.4056,-36.4344,78.35,79,23,10.02,few clouds
1155,Grafton,US,42.207,-71.6856,56.28,32,0,17.27,clear sky
1156,Beboto,TD,8.2668,16.939,86.99,32,23,5.97,few clouds
1157,Bayburt,TR,40.2589,40.2278,38.8,81,47,1.12,scattered clouds
1158,Paita,PE,-5.0892,-81.1144,72.88,71,91,17.52,overcast clouds
1159,Amazar,RU,53.858,120.875,46.11,46,100,3.2,overcast clouds
1160,Wum,CM,6.3833,10.0667,69.28,89,100,2.73,overcast clouds
1161,Boguchany,RU,58.3814,97.4531,27.23,73,98,5.91,overcast clouds
1162,Bitlis,TR,38.5,42.25,39.15,91,82,5.32,broken clouds
1163,Amritsar,IN,31.6331,74.8656,87.62,37,0,5.75,haze
1164,Samarai,PG,-10.6167,150.6667,82.33,82,76,13.98,broken clouds
1165,Tan An,VN,10.5333,106.4167,82.42,84,100,9.35,overcast clouds
1166,Maua,BR,-23.6678,-46.4614,68.76,80,93,8.84,overcast clouds
1167,Bridgetown,BB,13.1,-59.6167,86.49,70,20,16.11,few clouds
1168,Kijang,KR,35.2442,129.2139,58.73,60,79,14.18,broken clouds
1169,Kohlu,PK,29.8962,69.252,78.84,12,20,1.19,few clouds
1170,Belen,TR,36.4891,36.2233,57.34,77,20,16.11,few clouds
1171,Tukrah,LY,32.5341,20.5791,63.03,80,5,3.18,clear sky
1172,Kabo,CF,7.6994,18.629,79.84,61,76,6.11,broken clouds
1173,Crossville,US,35.949,-85.0269,63.23,63,100,4.61,overcast clouds
1174,Zonguldak,TR,41.25,31.8333,40.91,90,13,3.27,few clouds
1175,San Pedro,PH,14.35,121.0167,82.35,77,20,3.44,few clouds
1176,Brigantine,US,39.4101,-74.3646,52.05,59,100,24.16,overcast clouds
1177,Bud,US,39.447,-86.1758,71.55,43,44,11.54,scattered clouds
1178,La Serena,CL,-29.9078,-71.2542,62.11,67,100,5.75,overcast clouds
1179,Bokovskaya,RU,49.229,41.8306,49.78,52,18,7.11,few clouds
1180,Maragogi,BR,-9.0122,-35.2225,77.36,84,41,8.05,scattered clouds
1181,Pueblo Bello,CO,8.2041,-76.526,85.08,78,69,5.26,broken clouds
1182,Nerchinskiy Zavod,RU,51.3088,119.61,48.9,24,28,9.06,scattered clouds
1183,Hami,CN,42.8,93.45,67.55,31,0,9.95,clear sky
1184,Saiha,IN,22.4833,92.9667,69.62,99,88,1.72,overcast clouds
1185,Limbang,MY,4.75,115.0,77.11,98,100,1.92,overcast clouds
1186,Ust-Nera,RU,64.5667,143.2,26.11,84,100,5.14,overcast clouds
1187,Boende,CD,-0.2167,20.8667,73.13,91,100,2.48,overcast clouds
1188,Dalbandin,PK,28.8947,64.4101,87.66,12,0,3.71,clear sky
1189,Puqi,CN,29.7167,113.8833,68.04,93,98,3.42,overcast clouds
1190,Moctezuma,MX,29.8,-109.6667,93.69,8,0,22.86,clear sky
1191,Wellington,NZ,-41.2866,174.7756,64.06,89,75,16.11,broken clouds
1192,Estrela,BR,-28.0611,-50.9383,59.29,74,0,4.14,clear sky
1193,Karlskoga,SE,59.3267,14.5239,47.52,42,15,2.46,few clouds
1194,Svetlyy Yar,RU,48.4748,44.781,47.8,59,100,3.96,overcast clouds
1195,Riyadh,SA,24.6877,46.7219,82.54,16,0,14.0,clear sky
1196,Tromso,NO,69.6496,18.957,33.82,86,75,14.97,light shower snow
1197,Abonnema,NG,4.7084,6.7931,79.09,87,98,7.65,overcast clouds
1198,Miyako,JP,39.6367,141.9525,47.32,77,100,4.85,overcast clouds
1199,La Cruz,MX,23.9167,-106.9,84.54,51,98,10.42,overcast clouds
1200,Petropavl,KZ,54.8753,69.1628,49.66,39,15,5.73,few clouds
1201,Les Cayes,HT,18.2,-73.75,83.25,61,5,8.68,clear sky
1202,Cerrito,CO,6.8432,-72.694,63.28,80,63,2.46,broken clouds
1203,Terme,TR,41.2092,36.9739,51.73,91,100,6.78,overcast clouds
1204,Finschhafen,PG,-6.6024,147.8681,80.37,78,83,8.1,broken clouds
1205,Raahe,FI,64.6833,24.4833,37.49,78,25,7.34,scattered clouds
1206,Ambikapur,IN,23.1167,83.2,76.12,37,0,7.87,clear sky
1207,Igarka,RU,67.4667,86.5833,-1.97,100,32,3.89,scattered clouds
1208,Santa Maria Da Vitoria,BR,-13.3947,-44.1886,83.17,45,100,6.87,overcast clouds
1209,Pampa,US,35.5362,-100.9599,89.19,23,0,10.36,clear sky
1210,Pakaur,IN,24.6333,87.85,84.06,60,17,5.97,few clouds
1211,Solwezi,ZM,-12.1688,26.3894,64.36,69,64,3.2,broken clouds
1212,Pringsewu,ID,-5.3582,104.9744,75.56,90,100,4.94,overcast clouds
1213,Kulhudhuffushi,MV,6.6221,73.07,84.78,72,100,18.14,overcast clouds
1214,Neiafu,TO,-18.65,-173.9833,77.68,83,75,0.0,broken clouds
1215,Starokostyantyniv,UA,49.7576,27.2034,57.47,70,100,3.18,overcast clouds
1216,Catamarca,AR,-28.4696,-65.7852,71.78,55,82,1.99,broken clouds
1217,Miram Shah,PK,33.0086,70.0697,82.44,21,0,5.53,clear sky
1218,Guinguineo,SN,14.2667,-15.95,91.22,29,0,6.91,clear sky
1219,Astara,AZ,38.5,48.6667,51.78,99,100,3.74,light rain
1220,Gambela,ET,8.25,34.5833,78.21,71,86,3.15,overcast clouds
1221,Teruel,ES,40.6667,-0.6667,50.58,61,100,2.77,overcast clouds
1222,Curvelo,BR,-18.7564,-44.4308,79.09,47,65,7.34,broken clouds
1223,Nueva Germania,PY,-23.9,-56.5667,79.88,42,0,4.36,clear sky
1224,Mae Tha,TH,18.4646,99.1403,78.46,63,99,1.32,overcast clouds
1225,Muroto,JP,33.2833,134.15,64.9,75,93,1.74,overcast clouds
1226,Rorvik,NO,64.8621,11.2373,42.91,70,75,18.41,light rain
1227,Najran,SA,17.4924,44.1277,84.85,16,1,3.94,clear sky
1228,Rehoboth,NA,-23.3167,17.0833,51.24,39,0,4.09,clear sky
1229,Yinchuan,CN,38.4681,106.2731,53.51,60,2,10.87,clear sky
1230,Syracuse,IT,37.0881,15.2792,60.17,83,8,7.38,clear sky
1231,Ampanihy,MG,-24.7,44.75,69.94,85,13,2.24,few clouds
1232,Vilhena,BR,-12.7406,-60.1458,86.22,45,20,6.91,few clouds
1233,Strezhevoy,RU,60.7333,77.5889,34.47,72,34,5.95,scattered clouds
1234,Great Falls,US,47.5002,-111.3008,52.66,31,75,12.66,broken clouds
1235,Oussouye,SN,12.485,-16.5469,89.78,62,0,8.28,clear sky
1236,Dusetos,LT,55.75,25.85,39.18,54,3,9.26,clear sky
1237,Malakal,SS,9.5334,31.6605,91.72,36,100,5.03,overcast clouds
1238,Aloleng,PH,16.1307,119.7824,81.9,71,28,7.14,scattered clouds
1239,Funadhoo,MV,6.15,73.2667,84.69,76,100,18.52,overcast clouds
1240,Lujan,AR,-34.5703,-59.105,74.95,50,93,1.99,overcast clouds
1241,Rockport,US,28.0206,-97.0544,89.62,78,20,19.57,few clouds
1242,Tartus,SY,34.889,35.8866,63.55,70,68,2.86,broken clouds
1243,Changde,CN,29.0464,111.6783,66.87,88,79,3.53,broken clouds
1244,Pombia,IT,45.653,8.6336,63.25,86,75,3.44,fog
1245,Akyab,MM,20.15,92.9,81.57,79,100,8.5,overcast clouds
1246,Whitehorse,CA,60.7161,-135.0538,48.97,43,20,6.91,few clouds
1247,Manasa,IN,24.4837,75.2687,92.16,15,4,5.19,clear sky
1248,Dembi Dolo,ET,8.5333,34.8,60.96,85,99,4.68,overcast clouds
1249,Borovskoy,KZ,53.8,64.15,50.49,30,31,6.82,scattered clouds
1250,Kuminskiy,RU,58.6667,66.5667,46.51,72,15,4.56,few clouds
1251,Carlisle,US,40.2015,-77.1889,65.75,43,27,1.99,scattered clouds
1252,Dukat,RU,62.55,155.55,23.25,88,5,6.24,clear sky
1253,Storsteinnes,NO,69.2408,19.2344,36.25,98,100,3.36,overcast clouds
1254,Mizdah,LY,31.4451,12.9801,62.13,59,0,8.39,clear sky
1255,Anshun,CN,26.25,105.9333,61.07,98,100,8.25,light rain
1256,Storm Lake,US,42.6411,-95.2097,58.24,94,75,14.97,broken clouds
1257,Kifri,IQ,34.6959,44.9661,69.62,30,11,7.38,few clouds
1258,Kununurra,AU,-15.7667,128.7333,73.38,31,0,8.05,clear sky
1259,Nuevitas,CU,21.5453,-77.2644,88.34,54,79,7.63,broken clouds
1260,Kandrian,PG,-6.2167,149.55,77.61,90,100,4.85,overcast clouds
1261,Destin,US,30.3935,-86.4958,89.65,59,0,10.36,clear sky
1262,Buarcos,PT,40.166,-8.8768,64.74,85,4,6.58,clear sky
1263,Belawan,ID,3.7755,98.6832,80.89,89,100,5.08,overcast clouds
1264,Teknaf,BD,20.8624,92.3058,79.86,85,100,7.25,overcast clouds
1265,Uvat,RU,59.1433,68.8953,48.56,70,93,4.99,overcast clouds
1266,Hennebont,FR,47.8051,-3.2734,64.94,73,0,2.3,clear sky
1267,Tungor,RU,53.3808,142.9564,31.51,99,100,9.24,light snow
1268,Sao Marcos,BR,-28.9711,-51.0681,69.75,70,0,1.23,clear sky
1269,Seka,TH,17.9285,103.9552,84.25,71,98,2.95,overcast clouds
1270,Alexander City,US,32.944,-85.9539,80.31,50,40,0.0,scattered clouds
1271,Umm Bab,QA,25.2142,50.8072,76.42,63,0,19.01,clear sky
1272,Florianopolis,BR,-27.6146,-48.5012,70.83,49,20,8.05,few clouds
1273,Pasni,PK,25.2631,63.471,82.35,65,0,8.66,clear sky
1274,Lumphat,KH,13.4878,106.9816,75.38,94,100,2.84,overcast clouds
1275,Bakel,SN,14.905,-12.4568,99.27,20,15,0.98,few clouds
1276,Kousseri,CM,12.0769,15.0306,96.76,32,97,8.05,overcast clouds
1277,Estacion Coahuila,MX,32.1939,-115.0017,94.73,6,0,11.18,clear sky
1278,Soyo,AO,-6.1349,12.3689,78.39,90,24,6.73,few clouds
1279,Den Helder,NL,52.9599,4.7593,50.97,77,14,11.99,few clouds
1280,Shubarkuduk,KZ,49.1447,56.4872,55.63,34,100,18.32,overcast clouds
1281,Boca Do Acre,BR,-8.7522,-67.3978,88.86,50,94,0.96,overcast clouds
1282,Mana,GF,5.6592,-53.7767,81.75,74,35,9.55,scattered clouds
1283,Vietri Sul Mare,IT,40.6687,14.7253,62.91,87,82,3.0,broken clouds
1284,Kendari,ID,-3.945,122.4989,76.21,95,100,3.71,overcast clouds
1285,Lebork,PL,54.5392,17.7501,45.95,75,19,6.73,few clouds
1286,Gbarnga,LR,6.9956,-9.4722,74.23,95,100,3.24,overcast clouds
1287,Cooma,AU,-36.2333,149.1333,40.77,100,100,0.0,overcast clouds
1288,Charlestown,AU,-32.95,151.6667,53.73,92,46,4.0,scattered clouds
1289,Son La,VN,21.3167,103.9,68.83,98,97,1.57,overcast clouds
1290,Cape Canaveral,US,28.4058,-80.6048,93.02,60,20,13.8,few clouds
1291,Tonota,BW,-21.4833,27.4833,68.47,30,4,6.49,clear sky
1292,Fayaoue,NC,-20.65,166.5333,76.39,60,92,18.21,overcast clouds
1293,Kristiinankaupunki,FI,62.2743,21.376,37.83,77,75,8.25,broken clouds
1294,Lahan,NP,26.7296,86.4951,80.98,59,84,6.51,broken clouds
1295,Breznik,BG,42.7414,22.8981,49.08,66,98,2.93,overcast clouds
1296,Pauini,BR,-7.7136,-66.9764,82.22,82,57,1.25,broken clouds
1297,Dongsheng,CN,39.8161,109.9776,49.64,51,100,6.64,overcast clouds
1298,Karpinsk,RU,59.7654,60.0085,44.53,68,7,5.03,clear sky
1299,Kuusamo,FI,65.9667,29.1833,35.64,60,0,4.61,clear sky
1300,Wewak,PG,-3.5534,143.6268,79.81,88,97,8.75,overcast clouds
1301,Ferme-Neuve,CA,46.7001,-75.4493,67.14,19,0,4.23,clear sky
1302,Rodney,CA,42.5668,-81.6831,64.49,41,2,12.5,clear sky
1303,Homer,US,59.6425,-151.5483,44.76,72,0,15.99,clear sky
1304,Xiongyue,CN,40.1774,122.1228,45.95,82,1,1.81,clear sky
1305,Palaia Fokaia,GR,37.72,23.9463,66.76,68,96,8.75,overcast clouds
1306,Havoysund,NO,70.9963,24.6622,32.23,70,100,17.63,light snow
1307,Novaya Igirma,RU,57.1334,103.9112,28.33,68,67,8.95,broken clouds
1308,Balykshi,KZ,47.0667,51.8667,55.4,76,75,15.66,broken clouds
1309,Turayf,SA,31.6725,38.6637,66.45,30,0,4.61,clear sky
1310,Mabaruma,GY,8.2,-59.7833,78.19,94,91,5.37,overcast clouds
1311,Aracati,BR,-4.5617,-37.7697,80.38,76,100,7.38,overcast clouds
1312,Mangai,CD,-4.05,19.5333,71.89,96,100,2.21,overcast clouds
1313,Diamantino,BR,-14.4086,-56.4461,86.56,40,5,4.59,clear sky
1314,Le Port,RE,-20.9373,55.2919,73.4,79,0,4.32,clear sky
1315,Karakol,KG,42.4907,78.3936,54.75,42,0,3.76,clear sky
1316,Kyren,RU,51.6828,102.1408,34.18,92,100,5.64,snow
1317,Raudeberg,NO,61.9875,5.1352,45.95,74,100,19.91,overcast clouds
1318,Xinmin,CN,41.9908,122.8253,46.31,60,0,6.6,clear sky
1319,Huinan,CN,42.6225,126.2614,41.16,45,0,4.45,clear sky
1320,San Jose De Guanipa,VE,8.8872,-64.1651,87.46,51,96,8.19,overcast clouds
1321,Sanlucar La Mayor,ES,37.3871,-6.2011,77.41,49,19,3.0,few clouds
1322,Katav-Ivanovsk,RU,54.7531,58.1956,45.66,49,100,3.85,overcast clouds
1323,Ouesso,CG,1.6136,16.0517,74.84,81,100,3.15,overcast clouds
1324,Sinjar,IQ,36.3209,41.8754,63.52,44,3,2.06,clear sky
1325,Brzesko,PL,49.9691,20.6061,60.6,72,90,2.48,overcast clouds
1326,Trelew,AR,-43.249,-65.3051,66.79,23,64,19.84,broken clouds
1327,Togitsu,JP,32.8333,129.85,65.98,72,96,6.82,overcast clouds
1328,Norden,DE,53.6,7.2,48.94,79,19,5.1,few clouds
1329,Tyup,KG,42.7276,78.3648,54.93,56,0,4.7,clear sky
1330,Dhangadhi,NP,28.7079,80.5961,81.59,33,0,5.61,clear sky
1331,Wanaka,NZ,-44.7,169.15,52.11,90,100,0.96,light rain
1332,Longhua,CN,23.6137,114.1919,68.11,98,53,1.54,broken clouds
1333,Barra Do Garcas,BR,-15.89,-52.2567,93.78,29,0,8.05,clear sky
1334,Kailua,US,21.4022,-157.7394,80.58,72,20,9.22,few clouds
1335,Two Hills,CA,53.7169,-111.7518,48.69,46,100,20.71,overcast clouds
1336,Lakes Entrance,AU,-37.8811,147.981,49.96,88,10,5.23,clear sky
1337,Mwinilunga,ZM,-11.7358,24.4293,63.14,66,9,2.71,clear sky
1338,Ullapool,GB,57.8987,-5.1604,59.34,71,100,5.12,overcast clouds
1339,Batemans Bay,AU,-35.7167,150.1833,52.11,89,14,4.03,few clouds
1340,Concordia,AR,-31.393,-58.0209,73.47,65,20,7.0,few clouds
1341,Shizunai,JP,42.3339,142.3669,41.9,80,44,3.13,scattered clouds
1342,Mogapinyana,BW,-22.3667,27.6,68.97,29,61,4.29,broken clouds
1343,Pecos,US,31.4229,-103.4932,98.69,4,0,14.97,clear sky
1344,Bulancak,TR,40.9372,38.2291,53.42,82,75,5.75,broken clouds
1345,Nizhniy Lomov,RU,53.5304,43.6766,48.43,60,5,6.85,clear sky
1346,Adana,TR,36.985,35.2881,63.12,72,0,2.3,clear sky
1347,Litovko,RU,49.2361,135.1742,40.5,65,95,4.54,overcast clouds
1348,Fomboni,KM,-12.28,43.7425,82.9,74,13,13.31,few clouds
1349,Turukhansk,RU,65.8167,87.9833,3.4,99,52,1.81,broken clouds
1350,Meadow Lake,US,34.8014,-106.5436,87.3,12,4,23.67,clear sky
1351,Pemba,MZ,-12.974,40.5178,79.5,83,20,8.05,few clouds
1352,Khandwa,IN,21.8333,76.3333,94.53,15,28,4.54,scattered clouds
1353,Mumias,KE,0.3351,34.4864,65.73,91,95,2.44,light rain
1354,Colares,PT,38.7992,-9.4469,76.68,40,0,19.57,clear sky
1355,Nueva Guinea,NI,11.6876,-84.4562,87.84,56,86,8.77,overcast clouds
1356,Karasjok,NO,69.4719,25.5112,29.48,80,72,13.78,broken clouds
1357,Marathon,US,44.9,-89.7668,60.04,41,100,1.99,overcast clouds
1358,Belgrade,RS,44.804,20.4651,62.33,43,0,6.91,light rain
1359,Henties Bay,NA,-22.116,14.2845,60.55,66,0,6.4,clear sky
1360,Koslan,RU,63.4564,48.8989,44.67,95,100,8.37,moderate rain
1361,Daru,PG,-9.0763,143.2092,80.65,90,77,9.71,broken clouds
1362,Tarko-Sale,RU,64.9225,77.785,33.28,98,100,14.09,overcast clouds
1363,Kloulklubed,PW,7.0419,134.2556,75.7,83,100,21.12,very heavy rain
1364,Joao Camara,BR,-5.5375,-35.8197,76.12,86,100,10.2,overcast clouds
1365,Dhone,IN,15.4167,77.8833,87.15,43,100,11.63,overcast clouds
1366,Grand Valley,CA,43.9001,-80.3164,61.52,44,3,12.97,clear sky
1367,Russell,US,32.3502,-85.1999,77.13,48,40,3.44,scattered clouds
1368,Mapimi,MX,25.8167,-103.85,93.88,6,57,6.11,broken clouds
1369,Svetlyy,RU,54.675,20.1347,48.25,66,94,13.71,overcast clouds
1370,Natal,BR,-5.795,-35.2094,83.05,78,75,18.41,broken clouds
1371,Evanston,US,42.0411,-87.6901,68.0,54,100,11.5,overcast clouds
1372,Mandali,IQ,33.7499,45.5541,72.21,27,4,9.73,clear sky
1373,Chokwe,MZ,-24.5333,32.9833,70.21,87,68,12.03,moderate rain
1374,Sembe,CG,1.6481,14.5806,75.07,87,100,2.71,overcast clouds
1375,Pastos Bons,BR,-6.6017,-44.0767,84.2,53,99,2.59,overcast clouds
1376,Togur,RU,58.3631,82.8265,32.02,55,6,3.98,clear sky
1377,Andijon,UZ,40.7821,72.3442,69.08,34,0,7.9,clear sky
1378,Arona,ES,28.0996,-16.681,64.98,69,20,6.91,few clouds
1379,Reconquista,AR,-29.15,-59.65,73.51,47,5,3.53,clear sky
1380,Onega,RU,63.9061,38.1404,34.09,82,2,4.43,clear sky
1381,North Platte,US,41.1239,-100.7654,75.97,41,20,6.91,few clouds
1382,Verkhniy Uslon,RU,55.7701,48.9823,46.62,52,11,6.46,few clouds
1383,Mocuba,MZ,-16.8392,36.9856,66.38,96,8,3.0,clear sky
1384,Lugazi,UG,0.3772,32.9197,64.74,96,93,2.89,light rain
1385,Amurzet,RU,47.6967,131.0981,43.56,46,0,7.2,clear sky
1386,Goure,NE,13.9835,10.2704,92.34,21,41,8.14,scattered clouds
1387,Guayaquil,EC,-2.1667,-79.9,84.16,65,75,8.05,broken clouds
1388,Cajuru,BR,-21.2753,-47.3042,74.26,61,92,3.89,overcast clouds
