City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
1317,Raudeberg,NO,45.95,overcast clouds,61.9875,5.1352,Nordre Silda.
1318,Xinmin,CN,46.31,clear sky,41.9908,122.8253,Agricultural Machinery Hotel
1319,Huinan,CN,41.16,clear sky,42.6225,126.2614,Jinxi Fashion Hotel
1320,San Jose De Guanipa,VE,87.46,overcast clouds,8.8872,-64.1651,HOTEL 283 SUITES
1321,Sanlucar La Mayor,ES,77.41,few clouds,37.3871,-6.2011,Exe Gran Hotel Solucar
1322,Katav-Ivanovsk,RU,45.66,overcast clouds,54.7531,58.1956,Guest House U Zigalgi
1323,Ouesso,CG,74.84,overcast clouds,1.6136,16.0517,ABENIE Hotel
1324,Sinjar,IQ,63.52,clear sky,36.3209,41.8754,زوماني فون 1
1325,Brzesko,PL,60.6,overcast clouds,49.9691,20.6061,Hotel Planeta
1326,Trelew,AR,66.79,broken clouds,-43.249,-65.3051,Hotel Touring Club
1327,Togitsu,JP,65.98,overcast clouds,32.8333,129.85,Yasuda Ocean Hotel Togitsu
1328,Norden,DE,48.94,few clouds,53.6,7.2,Hotel Aquarius
1329,Tyup,KG,54.93,clear sky,42.7276,78.3648,"Yurtochnyy Gorodok ""Ybrayym-Nur"""
1330,Dhangadhi,NP,81.59,clear sky,28.7079,80.5961,Hotel Devotee
1331,Wanaka,NZ,52.11,light rain,-44.7,169.15,Wanaka Homestead Lodge and Cottages
1332,Longhua,CN,68.11,broken clouds,23.6137,114.1919,Huadu Hotel
1333,Barra Do Garcas,BR,93.78,clear sky,-15.89,-52.2567,Pousada Tropical
1334,Kailua,US,80.58,few clouds,21.4022,-157.7394,Sheffield House Bed & Breakfast
1335,Two Hills,CA,48.69,overcast clouds,53.7169,-111.7518,Junction Inn
1336,Lakes Entrance,AU,49.96,clear sky,-37.8811,147.981,The Esplanade Resort & Spa
1337,Mwinilunga,ZM,63.14,clear sky,-11.7358,24.4293,Kwakuwahi Lodge
1338,Ullapool,GB,59.34,overcast clouds,57.8987,-5.1604,Argyll Hotel
1339,Batemans Bay,AU,52.11,few clouds,-35.7167,150.1833,Batemans Bay Marina Resort
1340,Concordia,AR,73.47,few clouds,-31.393,-58.0209,Palmar Hotel Casino
1341,Shizunai,JP,41.9,scattered clouds,42.3339,142.3669,Shizunai Eclipse Hotel
1342,Mogapinyana,BW,68.97,broken clouds,-22.3667,27.6,
1343,Pecos,US,98.69,clear sky,31.4229,-103.4932,Knights Inn & Suites Pecos Northeast
1344,Bulancak,TR,53.42,broken clouds,40.9372,38.2291,Başoğlu Bulancak Otel
1345,Nizhniy Lomov,RU,48.43,clear sky,53.5304,43.6766,Hotel & Restaurant Complex Edelveis
1346,Adana,TR,63.12,clear sky,36.985,35.2881,ibis Adana
1347,Litovko,RU,40.5,overcast clouds,49.2361,135.1742,
1348,Fomboni,KM,82.9,few clouds,-12.28,43.7425,Auberge les abou
1350,Meadow Lake,US,87.3,clear sky,34.8014,-106.5436,TumbleWeed RV Park
1351,Pemba,MZ,79.5,few clouds,-12.974,40.5178,Guesthouse Samotina
1352,Khandwa,IN,94.53,scattered clouds,21.8333,76.3333,Hotel Grand Barrack
1353,Mumias,KE,65.73,light rain,0.3351,34.4864,Mumias Sugar Guesthouse
1354,Colares,PT,76.68,clear sky,38.7992,-9.4469,Arribas Sintra Hotel
1355,Nueva Guinea,NI,87.84,overcast clouds,11.6876,-84.4562,Posadita La Reyna
1356,Karasjok,NO,29.48,broken clouds,69.4719,25.5112,Karasjok camping AS
1357,Marathon,US,60.04,overcast clouds,44.9,-89.7668,
1358,Belgrade,RS,62.33,light rain,44.804,20.4651,Saruna Wellness - Hotel Park Belgrade
1360,Koslan,RU,44.67,moderate rain,63.4564,48.8989,
1361,Daru,PG,80.65,broken clouds,-9.0763,143.2092,Daru Lodge
1362,Tarko-Sale,RU,33.28,overcast clouds,64.9225,77.785,Yubileynaya
1363,Kloulklubed,PW,75.7,very heavy rain,7.0419,134.2556,Storyboard Beach Resort
1364,Joao Camara,BR,76.12,overcast clouds,-5.5375,-35.8197,Pousada Miguel Teixeira
1365,Dhone,IN,87.15,overcast clouds,15.4167,77.8833,Pennera Rakesh
1366,Grand Valley,CA,61.52,clear sky,43.9001,-80.3164,Hamilton House Bed & Breakfast
1367,Russell,US,77.13,scattered clouds,32.3502,-85.1999,Macs
1368,Mapimi,MX,93.88,broken clouds,25.8167,-103.85,Propiedad Lldm
1369,Svetlyy,RU,48.25,overcast clouds,54.675,20.1347,"Gostinitsa-Kafe, Alena"
1370,Natal,BR,83.05,broken clouds,-5.795,-35.2094,Villa Park Hotel | Natal
1371,Evanston,US,68.0,overcast clouds,42.0411,-87.6901,Hilton Garden Inn Chicago North Shore/Evanston
1372,Mandali,IQ,72.21,clear sky,33.7499,45.5541,قرئ الشيخ سحاب الندا
1373,Chokwe,MZ,70.21,moderate rain,-24.5333,32.9833,Complexo Sonho Real
1374,Sembe,CG,75.07,overcast clouds,1.6481,14.5806,
1375,Pastos Bons,BR,84.2,overcast clouds,-6.6017,-44.0767,Área de lazer casa (Pucina)
1376,Togur,RU,32.02,clear sky,58.3631,82.8265,
1377,Andijon,UZ,69.08,clear sky,40.7821,72.3442,"Hotel ""Bog'ishamol"""
1378,Arona,ES,64.98,few clouds,28.0996,-16.681,Paradise Court
1379,Reconquista,AR,73.51,clear sky,-29.15,-59.65,Grand Hotel
1380,Onega,RU,34.09,clear sky,63.9061,38.1404,Lunny Kot Guest House
1381,North Platte,US,75.97,few clouds,41.1239,-100.7654,"Holiday Inn Express & Suites North Platte, an IHG Hotel"
1382,Verkhniy Uslon,RU,46.62,few clouds,55.7701,48.9823,"Admiral"""
1383,Mocuba,MZ,66.38,clear sky,-16.8392,36.9856,Phama Lodge
1384,Lugazi,UG,64.74,light rain,0.3772,32.9197,Dr Kalumba Moses
1385,Amurzet,RU,43.56,clear sky,47.6967,131.0981,Gostinitsa Kvartirnogo Tipa
1386,Goure,NE,92.34,scattered clouds,13.9835,10.2704,
1387,Guayaquil,EC,84.16,broken clouds,-2.1667,-79.9,HMHotel
1388,Cajuru,BR,74.26,overcast clouds,-21.2753,-47.3042,Hotel Tropical Cajuru
1389,Kichera,RU,30.0,broken clouds,55.9375,110.0997,
1390,Bose,IT,58.59,scattered clouds,45.4612,8.0137,Locanda Borgo Antico
1391,Non Sang,TH,78.13,overcast clouds,16.8687,102.5664,Sabaidee@Home Nonsang
1392,Ustikolina,BA,54.97,overcast clouds,43.5836,18.79,Pansion Baša
1393,Sai Buri,TH,80.28,heavy intensity rain,6.7013,101.6168,ร้าน​ เวดดิ้ง
1394,Singaparna,ID,72.66,overcast clouds,-7.3515,108.111,Wisma Dewi Hotel
1395,Griffith,US,67.03,clear sky,41.5284,-87.4237,Apartment above Depot Bar
1396,Painesville,US,68.47,clear sky,41.7245,-81.2457,Hampton Inn & Suites Cleveland-Mentor
1397,Penha,BR,73.27,few clouds,-26.7694,-48.6458,Hotel Mirante Do Parque
1398,Qasigiannguit,GL,30.45,clear sky,68.8193,-51.1922,Almost HOME
1399,Correntina,BR,82.24,overcast clouds,-13.3433,-44.6367,Hotel Pousada dos Sonhos
1400,Jalingo,NG,85.05,scattered clouds,8.8833,11.3667,Debright Motel
1401,Soria,ES,51.03,few clouds,41.6667,-2.6667,Casa Rural Sierra de Inodejo
1402,Kohat,PK,82.47,clear sky,33.582,71.4493,Millennium Guest House & Restaurant
1403,Grafenhainichen,DE,57.65,clear sky,51.7333,12.45,Hotel Gröbern am See UG
1404,Saint-Prosper,CA,62.71,clear sky,46.2117,-70.4811,Residence Beau Séiour
1405,Lalmohan,BD,83.86,overcast clouds,22.3384,90.7419,Arifur Rahman Miraj
1406,Porto Nacional,BR,91.4,few clouds,-10.7081,-48.4172,Vila Real Hotel
1407,Lira,UG,65.91,light rain,2.235,32.9097,ST Lira Hotel Limited
1408,Roald,NO,50.92,clear sky,62.5833,6.1333,Flem Cabins
1409,Santa Fe,AR,78.03,light rain,-31.6333,-60.7,Conquistador Hotel
1410,Hailar,CN,49.32,clear sky,49.2,119.7,Holiday Inn & Suites Hulunbuir
1411,Tibati,CM,74.82,scattered clouds,6.4667,12.6333,Tibati Hotel
1412,Smithers,CA,50.32,broken clouds,54.7804,-127.1743,"Prestige Hudson Bay Lodge, Premier Collection"
1413,Letka,RU,50.09,scattered clouds,59.6011,49.4232,Komi Republic
1414,Subate,LV,38.7,clear sky,56.0062,25.9076,усадьба Казимирвалес | Kazimirvāles muiža
1415,Athabasca,CA,43.21,overcast clouds,54.7169,-113.2854,Athabasca Lodge Motel
1416,Kabin Buri,TH,77.65,overcast clouds,13.9511,101.7177,At Home Kabinburi
1417,Aitape,PG,78.64,overcast clouds,-3.1374,142.3475,
1418,Nisia Floresta,BR,83.21,overcast clouds,-6.0911,-35.2086,Rancho Crepusculo
1419,Ibra,OM,82.13,clear sky,22.6906,58.5334,مزرعة راحة النفوس المنزفة
1420,Kaspiyskiy,RU,50.22,light rain,45.3929,47.3707,"Gostinitsa ""Gostevoy Dvor"""
1421,Mesyagutovo,RU,48.58,overcast clouds,55.5303,58.2528,Mini-Otel' Grand
1422,Sijunjung,ID,72.72,overcast clouds,-0.6876,100.9537,Hotel Bukik Gadang
1423,Gafanha Da Encarnacao,PT,64.51,clear sky,40.6181,-8.733,Hotel Barra
1424,Point Fortin,TT,88.9,overcast clouds,10.1833,-61.6833,Jus Les' Suites
1425,Beisfjord,NO,37.45,light rain,68.3751,17.5988,
1426,Pa Sang,TH,79.86,overcast clouds,18.5262,98.9394,โรงแรม จามจุรี 99
1427,Bestobe,KZ,49.26,clear sky,52.4994,73.0975,
1428,Safford,US,86.92,clear sky,32.834,-109.7076,SpringHill Suites by Marriott Thatcher
1429,Dauphin,CA,66.34,clear sky,51.1494,-100.0502,Canway Inn & Suites
1430,Simi,SL,79.65,overcast clouds,9.5667,-12.35,
1431,Longonjo,AO,63.37,clear sky,-12.9067,15.2533,
1432,Mogzon,RU,40.55,overcast clouds,51.7435,111.9606,
1433,Svecha,RU,50.23,scattered clouds,58.2785,47.5164,
1434,Bemidji,US,55.49,overcast clouds,47.4736,-94.8803,Hampton Inn & Suites Bemidji
1435,Asfi,MA,69.24,clear sky,32.2994,-9.2372,Hôtel Abda
1436,Tongling,CN,63.43,overcast clouds,30.95,117.7833,Huoxian Hotel
1437,Caxias,PT,76.82,clear sky,38.7031,-9.2767,Amazónia Jamor Hotel
1438,Araguacu,BR,84.81,broken clouds,-12.9306,-49.8264,Hotel Tocantins
1439,Glenwood Springs,US,74.41,scattered clouds,39.5505,-107.3248,Glenwood Springs Cedar Lodge
1440,Grao Mogol,BR,74.48,overcast clouds,-16.5594,-42.8897,Pousada do Eti
1441,Montgomery,US,55.62,overcast clouds,39.1501,-77.1997,"Holiday Inn Gaithersburg, an IHG Hotel"
1442,Shakawe,BW,64.51,clear sky,-18.3667,21.85,Ditlhapi Guest House
1443,Kjollefjord,NO,32.05,light snow,70.9457,27.3465,Hotel Nordkyn
1444,Nsawam,GH,84.25,overcast clouds,5.8089,-0.3503,Duapa Lodge
1445,Nokaneng,BW,66.85,clear sky,-19.6667,22.2667,
1446,Quito,EC,70.75,moderate rain,-0.2299,-78.5249,Hotel Boutique Plaza Sucre
1447,Shache,CN,72.09,clear sky,38.4167,77.2406,Delong Hotel
1448,Pokrovsk,UA,50.52,clear sky,48.282,37.1758,Druzhba
1449,Sao Joao Do Piaui,BR,92.55,overcast clouds,-8.3581,-42.2467,Nayra Palace Hotel
1450,Tiarei,PF,84.22,few clouds,-17.5333,-149.3333,Le Rocher de Tahiti
1451,Roseburg,US,49.51,broken clouds,43.2165,-123.3417,"Holiday Inn Express Roseburg, an IHG Hotel"
1452,Cherdyn,RU,43.47,clear sky,60.403,56.4787,"Baza Otdykha ""Severnyy Ural"""
1453,Yabelo,ET,59.94,broken clouds,4.8833,38.0833,Asnakech W/michael
1454,Upata,VE,74.19,overcast clouds,8.0086,-62.3989,Posada Villa Nela
1455,Ornes,NO,34.61,light snow,66.8689,13.7078,Ørnes Hotell AS
1456,Minab,IR,89.92,clear sky,27.1467,57.0801,Bam campground
1457,Thohoyandou,ZA,66.09,clear sky,-22.9456,30.485,Masili Guesthouse & Conference
1458,Lipari,IT,60.33,scattered clouds,38.4674,14.954,Hotel Villa Diana Soc. Clelia Hunziker s.a.s.
1459,Kupang,ID,79.59,few clouds,-10.1667,123.5833,Hotel On The Rock by Prasanthi
1460,Brainerd,US,55.65,overcast clouds,46.358,-94.2008,"Holiday Inn Express & Suites Brainerd-Baxter, an IHG Hotel"
1461,Mashhad,IR,69.94,thunderstorm,36.297,59.6062,Khanye Sabz Hotel
1462,Jiujiang,CN,68.5,light rain,29.7333,115.9833,Tianhai Fashion Theme Hotel
1463,Paragominas,BR,77.36,overcast clouds,-2.9667,-47.4833,INOVA
1464,La Asuncion,VE,89.33,clear sky,11.0333,-63.8628,Colinas de Matasiete
1465,Ormstown,CA,66.09,clear sky,45.1334,-73.9992,La Maison Bridge
1466,Fukue,JP,63.52,broken clouds,32.6881,128.8419,Goto Guesthouse Utojuku & SA Car Rental
1467,Miri,MY,75.34,moderate rain,4.4148,114.0089,"Mega Hotel, Miri"
1468,Christchurch,NZ,55.94,light rain,-43.5333,172.6333,The George
1469,Glasgow,GB,58.71,broken clouds,55.8652,-4.2576,Glasgow Marriott Hotel
1470,Rushden,GB,58.39,overcast clouds,52.2914,-0.5992,The Stanwick Hotel
1471,Barra,BR,87.91,scattered clouds,-11.0894,-43.1417,Motel Albatroz
1472,Izumo,JP,57.15,overcast clouds,35.3667,132.7667,Toyoko-Inn Izumoshi ekimae
1473,Yantal,RU,28.36,broken clouds,56.8471,105.2542,
1474,Bandrele,YT,80.35,clear sky,-12.9067,45.1914,Les Baobabs
1475,Tura,IN,71.56,few clouds,25.5198,90.2201,Hotel RIKMAN Continental
1476,Balaipungut,ID,76.15,light rain,1.05,101.2833,
1477,Beyneu,KZ,64.15,light rain,45.3167,55.2,NUR
1478,Kargasok,RU,32.34,few clouds,59.0556,80.8572,Hotel Kargasok
1479,Zhangye,CN,60.35,scattered clouds,38.9342,100.4517,Zhangye Lvzhou Holiday Inn
1480,Bell Ville,AR,76.8,overcast clouds,-32.6259,-62.6887,Hotel Central
1481,Biryusinsk,RU,31.17,overcast clouds,55.9634,97.8235,
1482,Stranda,NO,50.34,overcast clouds,62.3096,6.9358,Stranda Feriesenter
1483,Juventino Rosas,MX,94.68,scattered clouds,20.65,-101.0,Hotel Plaza
1484,Padilla,CO,85.57,overcast clouds,3.2204,-76.3139,La Granadina
1485,Craig,US,60.75,scattered clouds,40.5153,-107.5464,"Candlewood Suites Craig-Northwest, an IHG Hotel"
1486,Dalvik,IS,46.33,overcast clouds,65.9702,-18.5286,Dalvík Hostel
1487,Shunyi,CN,44.55,clear sky,40.125,116.6453,Beijing Mingchen Holiday Hotel
1488,Culpeper,US,55.11,overcast clouds,38.5004,-77.9664,Suites at 249
1489,Borogontsy,RU,34.02,light snow,62.6683,131.1683,
1490,San Miguel,SV,87.57,overcast clouds,13.4833,-88.1833,Excalibur
1491,Paracuru,BR,82.11,overcast clouds,-3.41,-39.0306,Hotel Vento Brasil
1492,Promyshlennovskiy,RU,34.57,scattered clouds,55.4833,86.2,Dom Kul'tury
1493,Huntsville,US,77.31,overcast clouds,34.7304,-86.5861,Embassy Suites by Hilton Huntsville Hotel & Spa
1494,Luzhou,CN,73.13,broken clouds,28.8724,105.4405,Shijichun Hotel
1495,Paveh,IR,49.1,broken clouds,35.0434,46.3565,اقامتگاه بوم‌گردی حسن ساعدی
1496,Along,IN,68.47,broken clouds,28.1667,94.7667,Hotel West
1497,Parainen,FI,39.15,few clouds,60.3067,22.301,Hotell Kalkstrand
1498,Safaga,EG,78.98,overcast clouds,26.7292,33.9365,Lamar Resort Abu Soma
1499,Kupino,RU,45.91,scattered clouds,54.3663,77.2981,Hotel Sibiria Inn
1500,Mountain Home,US,47.68,overcast clouds,43.133,-115.6912,Mountain Home Inn
1501,Jimma,ET,62.71,overcast clouds,7.6667,36.8333,Jimma Central Hotel - ጂማ ሴንትራል ሆቴል
1502,Priiskovyy,RU,58.96,overcast clouds,51.9333,116.6333,
1503,Quchan,IR,55.53,overcast clouds,37.106,58.5095,گلیم دستبافت کیمیایی
1504,Urucara,BR,80.17,broken clouds,-2.5364,-57.76,Pousada Maria Bonita
1505,Verkhnyaya Sinyachikha,RU,47.03,clear sky,57.976,61.6673,Hostel Sovetskaya
1506,Sompeta,IN,80.08,broken clouds,18.9333,84.6,బెంకిలి భైరొడమ్మ క్రికెట్ గ్రౌండ్
1507,Hushitai,CN,42.71,clear sky,41.9322,123.5114,Home Inn Plus Shenyang Shihutai University Town
1508,Koshurnikovo,RU,29.28,overcast clouds,54.1667,93.3,Outskirts Manor
1509,Lodhran,PK,94.77,clear sky,29.5405,71.6336,Gulshan e khalil
1510,Corn Island,NI,82.72,overcast clouds,12.1694,-83.0418,Big Fish Guest House
1511,Tolstoy-Yurt,RU,50.32,broken clouds,43.4444,45.7722,
1512,Ibiruba,BR,65.01,clear sky,-28.6275,-53.0897,Hotel Pitangueira - O melhor serviço pelo menor preço.
1513,Nelson Bay,AU,52.0,clear sky,-32.7167,152.15,Mantra Nelson Bay
1514,Kasongo-Lunda,CD,75.79,broken clouds,-6.4667,16.8167,
1515,Gandajika,CD,72.1,overcast clouds,-6.75,23.95,Hôtel Memorial
1516,Carroll,US,59.94,broken clouds,39.5501,-77.0164,Best Western Westminster Hotel
1517,Payson,US,65.44,scattered clouds,40.0444,-111.7321,Quality Inn Payson I-15
1518,Arawa,PG,77.18,light rain,-6.2132,155.5367,Coastline Guest House
1519,Luang Prabang,LA,72.01,broken clouds,19.8856,102.1347,The Apsara
1520,Baghdad,IQ,71.51,clear sky,33.3406,44.4009,Baghdad Hotel
1521,Glendive,US,64.02,broken clouds,47.1053,-104.7125,Super 8 by Wyndham Glendive
1522,Muscat,OM,88.5,clear sky,23.6139,58.5922,Mutrah Hotel
1523,Severnyy,RU,59.04,clear sky,50.677,36.5532,Full House North Mini-Hotel
1524,Greystones,IE,59.86,overcast clouds,53.1408,-6.0631,Glenview Hotel and Leisure Club
1525,Hovd,MN,34.61,clear sky,48.0056,91.6419,Hotel Khovd
1526,Nanakuli,US,80.55,broken clouds,21.3906,-158.1547,Camp Pālehua
1527,Manadhoo,MV,84.51,light rain,5.7667,73.3833,Bon Abri maldives
1528,Bulgan,MN,37.0,overcast clouds,48.8125,103.5347,Unitel Булган салбар
1529,Tucuman,AR,71.6,scattered clouds,-26.8241,-65.2226,Dallas Hotel Tucuman
1530,Galich,RU,48.65,light rain,58.3797,42.3475,Galich-Rus'-Otel'
1531,East Moline,US,68.92,overcast clouds,41.5009,-90.4443,Residence Inn by Marriott Moline Quad Cities
1532,Elat,IL,80.44,clear sky,29.5581,34.9482,Club Hotel Eilat
1533,La Libertad,EC,78.46,few clouds,-2.2333,-80.9,Playa Canela Hotel Boutique
1534,Sawtell,AU,57.22,broken clouds,-30.3833,153.1,The Bungalow Sawtell
1535,Kamariotissa,GR,59.23,scattered clouds,40.4833,25.4667,Niki Beach
1536,Robe,AU,49.89,broken clouds,-37.1833,139.75,Harbour View Motel
1537,Rosetta,EG,68.18,few clouds,31.4044,30.4164,Green Valley
1538,Madaoua,NE,96.21,overcast clouds,14.073,5.96,
1539,Pakxan,LA,75.16,overcast clouds,18.3778,103.6601,Kong Kham Pheng Guesthouse
1540,Boshnyakovo,RU,30.51,snow,49.6333,142.1667,
1541,Matelandia,BR,66.96,clear sky,-25.2408,-53.9964,Hotel Faeli
1542,Aswan,EG,90.7,clear sky,24.0934,32.907,Nuba Nile
1543,Alekseyevka,RU,51.55,clear sky,50.6309,38.6903,Apartment on Ploshchad Pobedy
1544,Sehithwa,BW,65.03,clear sky,-20.4667,22.7167,MONLEK GUEST HOUSE
1545,Joshimath,IN,60.28,clear sky,30.5667,79.5667,Shivalik Camps & Resort
1546,Taldan,RU,40.91,overcast clouds,53.6667,124.8,
1547,Prince George,CA,42.3,overcast clouds,53.9166,-122.753,Canadas Best Value Inn Prince George
1548,Mokhsogollokh,RU,34.45,overcast clouds,61.4681,128.9203,
1549,Nanning,CN,72.05,overcast clouds,22.8167,108.3167,Nanning Travelling With Hostel
1550,Pingzhuang,CN,45.63,clear sky,42.0372,119.2889,Haoke Guest House
1551,Uyuni,BO,54.7,clear sky,-20.4597,-66.825,Hostal La Magia de Uyuni
1552,Dicabisagan,PH,78.37,broken clouds,17.0818,122.4157,Nancy Montanes Bernardo
1553,Sakakah,SA,71.17,broken clouds,29.9697,40.2064,Fakhamat Al Orjoana Apartment
1554,Kollam,IN,82.6,overcast clouds,8.8833,76.6,The Raviz Ashtamudi
1555,Binzhou,CN,43.93,overcast clouds,37.3667,118.0167,Hampton By Hilton Binzhou
1556,Adeje,ES,69.15,few clouds,28.1227,-16.726,Gran Tacande Wellness & Relax
1557,Megion,RU,37.42,broken clouds,61.0296,76.1136,Komfort Hotel
1558,Gladstone,AU,69.73,light rain,-23.85,151.25,Highpoint International Hotel
1559,Kontagora,NG,79.92,light rain,10.3999,5.4695,Queens Guest Inn
1561,Sikasso,ML,84.74,light rain,10.9167,-7.0,
1562,Ozernovskiy,RU,40.21,light rain,51.5,156.5167,
1563,Esso,RU,40.33,overcast clouds,55.9333,158.7,Paramushir Tur
1564,Muravlenko,RU,33.94,overcast clouds,63.7898,74.523,Hostel Rus Muravlenko
1565,Olovyannaya,RU,54.88,overcast clouds,50.95,115.5667,Gostinitsa
1566,Atasu,KZ,47.14,broken clouds,48.6814,71.6433,Dostyk
1567,Pedernales,DO,84.65,clear sky,18.0384,-71.744,Hotel Costa Marina
1568,Praia Da Vitoria,PT,66.76,few clouds,38.7333,-27.0667,Hotel Branco I
1569,Am Timan,TD,94.68,scattered clouds,11.0297,20.2827,Palais du chef Canton Salamt
1570,Canayan,PH,69.48,overcast clouds,8.1956,125.1447,Haus Malibu
1571,Barkly West,ZA,49.28,broken clouds,-28.5354,24.5215,Stafford Parker Guest House
1572,Muyezerskiy,RU,33.57,broken clouds,63.9333,31.65,"Gostinitsa Ooo ""Lzkh ""Ledmozerskoye"""
1573,Udarnyy,RU,47.44,few clouds,54.3409,42.8611,
1574,Taxisco,GT,92.05,overcast clouds,14.0708,-90.4631,HOSTAL LAS MARIAS
1575,Barentu,ER,85.28,clear sky,15.1139,37.5928,
1576,Guadalajara,MX,92.98,broken clouds,20.6667,-103.3333,Hotel Aranzazú
1577,Channel-Port Aux Basques,CA,40.17,clear sky,47.5702,-59.1367,St. Christopher's Hotel
1578,San Andres,CO,87.82,scattered clouds,12.5847,-81.7006,Hotel Arena Blanca
1579,Jambi,ID,74.37,overcast clouds,-1.6,103.6167,ASTON Jambi Hotel & Conference Center
1580,Kensington,AU,60.13,light intensity shower rain,-33.9167,151.2167,Meriton Suites Zetland
1581,Ouegoa,NC,74.34,overcast clouds,-20.35,164.4333,
1582,Pak Phanang,TH,80.08,overcast clouds,8.3511,100.202,Green Park Inn Hotel
1583,Caucaia,BR,84.15,thunderstorm,-3.7361,-38.6531,M.O.S. Logística - Filial Fortaleza
1584,Anzio,IT,63.3,scattered clouds,41.4853,12.6179,Hotel Lido Garda
1585,Mayya,RU,38.52,light rain,61.7333,130.2811,
1586,Cobija,BO,91.58,scattered clouds,-11.0267,-68.7692,Hotel Obelisco
1587,Porrentruy,CH,58.8,broken clouds,47.4153,7.0752,Auberge d'Ajoie
1588,Londonderry,GB,64.13,scattered clouds,54.9981,-7.3093,The Waterfoot Hotel
1589,Yarada,IN,84.52,few clouds,17.65,83.2667,Yarada Jungle Beach Resorts
1590,Brindisi,IT,61.77,overcast clouds,40.5833,17.6667,Agriturismo Tibitone
1591,Lakatoro,VU,77.5,clear sky,-16.0999,167.4164,Lakatoro Palm Lodge
1592,Pandan,PH,79.56,few clouds,14.0453,124.1694,Bonifacio Lodge
1593,Rodrigues Alves,BR,88.0,overcast clouds,-7.738,-72.6509,Pousada Aconchego
1594,Pilar,BR,76.93,few clouds,-9.5972,-35.9567,Pousada e churrascaria Manguaba
1595,Point Pedro,LK,84.65,heavy intensity rain,9.8167,80.2333,Gtr homes
1596,Santa Catarina De Tepehuanes,MX,88.68,clear sky,25.35,-105.7333,hotel plaza
1597,Dahra,DZ,67.39,few clouds,36.2546,0.8519,Ein Mtabol
1598,Pantai Remis,MY,80.62,overcast clouds,4.4557,100.6288,Leisure Homestay
1599,Acari,PE,77.95,scattered clouds,-15.4311,-74.6158,HOSPEDAJE XIMENA
1600,Khasan,RU,44.71,clear sky,42.4308,130.6434,Fangchuan Self-Driving Camp
1601,Santa Vitoria Do Palmar,BR,65.14,clear sky,-33.5189,-53.3681,Hostel Comodoro
1602,Hanyang,CN,61.12,moderate rain,32.1371,105.5126,Forestry Hostel
1603,Banting,MY,82.54,overcast clouds,2.8167,101.5,Hotel Intan Jugra
1604,Tra Vinh,VN,79.57,overcast clouds,9.9347,106.3453,Hồng Ân
1605,Ribas Do Rio Pardo,BR,82.33,clear sky,-20.4431,-53.7592,Pousada Avenida
1606,Mitchelstown,IE,54.97,overcast clouds,52.2658,-8.2681,Ballinwillin House
1607,Lindsay,US,67.82,clear sky,36.203,-119.0882,Lindsay Inn
1608,Ulcinj,ME,68.22,broken clouds,41.9294,19.2244,Hotel Palata Venezia
1609,Kasungu,MW,61.83,clear sky,-13.0333,33.4833,Mame Motel
1610,Yamada,JP,47.37,overcast clouds,39.4667,141.95,Iroha-ya Inn
1611,Unai,BR,84.33,broken clouds,-16.3575,-46.9061,Hotel Regente
1612,Shahr-E Babak,IR,63.39,clear sky,30.1165,55.1186,Duna Ecolodge
1613,Mae Chan,TH,73.18,overcast clouds,20.1467,99.8526,Kiang Dao Resort
1614,Chateaubelair,VC,82.92,scattered clouds,13.2833,-61.25,Richmond Vale Diving & Hiking Center
1615,Kiruna,SE,31.12,overcast clouds,67.8557,20.2251,Camp Ripan
1616,Burley,US,39.29,light snow,42.5357,-113.7928,Fairfield Inn & Suites by Marriott Burley
1617,Cazones,MX,96.39,clear sky,20.7167,-97.3167,Hotel paraíso
1618,Barranco,PA,88.16,scattered clouds,9.5167,-82.7,Casa doña Delfina Jiménez
1619,Aripuana,BR,81.18,scattered clouds,-9.1667,-60.6333,
1621,Cabarroguis,PH,73.08,few clouds,16.5833,121.5,Travelodge Drive-Inn Hotel
1622,Labytnangi,RU,33.96,overcast clouds,66.6572,66.4183,Priuralye Hotel
1623,Masterton,NZ,58.89,overcast clouds,-40.9597,175.6575,Copthorne Hotel & Resort Solway Park Wairarapa
1624,Seydi,TM,82.85,scattered clouds,39.4816,62.9137,Seydi oteli
1625,Cananeia,BR,69.19,broken clouds,-25.0147,-47.9267,Pousada Ancoradouro
1626,Arrecife,ES,69.78,few clouds,28.963,-13.5477,Hotel Lancelot
1627,Puerto Ayacucho,VE,83.82,overcast clouds,5.6639,-67.6236,Posada Turistica Manapiare
1628,Alpena,US,61.05,broken clouds,45.0617,-83.4327,Days Inn by Wyndham Alpena
1629,Karaton,ID,76.84,overcast clouds,-6.3424,106.1045,Parkir Mobil Wisata CAS Water Park
1630,Motygino,RU,25.81,broken clouds,58.1831,94.7592,"Gostinitsa ""Uyut"""
1631,Zhuzhou,CN,71.73,overcast clouds,27.8333,113.15,Feifan Chengpin Hotel Shanmutang
1632,Makokou,GA,71.92,overcast clouds,0.5738,12.8642,Hôtel
1633,Dodge City,US,83.68,few clouds,37.7528,-100.0171,Windsor Inn & Suites
1634,Wanning,CN,77.14,overcast clouds,18.8003,110.3967,Paradise Hotel
1635,Sao Joaquim,BR,55.36,clear sky,-28.2939,-49.9317,Pousada Alternativa Cravo e Canela
